City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,san luis de la loma,17.2706,-100.8939,24.86,89,94,1.87,MX,1698041781
364,gavrilov posad,56.5597,40.1175,2.24,97,100,2.4,RU,1698041781
365,media luna,20.1419,-77.435,25.63,89,100,6.15,CU,1698041781
366,rouyn-noranda,48.2398,-79.0288,1.05,93,100,1.54,CA,1698041538
367,gwadar,25.1216,62.3254,28.31,63,0,3.19,PK,1698041782
368,berezovyy,51.6667,135.7,6.54,40,9,1.99,RU,1698041541
369,keelung,25.1283,121.7419,28.1,84,95,5.72,TW,1698041782
370,kapenguria,1.2511,35.0895,18.43,68,40,0.57,KE,1698041782
371,ilulissat,69.2167,-51.1,-5.99,63,1,3.6,GL,1698041783
372,vila velha,-20.3297,-40.2925,19.97,97,100,1.03,BR,1698041632
373,anuradhapura,8.3565,80.4173,31.64,55,40,0.92,LK,1698041783
374,chos malal,-37.3781,-70.2709,12.87,71,5,0.57,AR,1698041517
375,murray bridge,-35.1167,139.2667,27.85,14,71,4.72,AU,1698041784
376,winnemucca,40.973,-117.7357,11.03,58,20,3.09,US,1698041784
377,ebon,4.582,168.6964,28.21,73,100,0.54,MH,1698041784
378,fisterra,42.9049,-9.2629,12.79,77,97,3.17,ES,1698041633
379,east london,-33.0153,27.9116,18.52,59,0,4.63,ZA,1698041784
380,tchibanga,-2.85,11.0333,23.02,96,99,0.2,GA,1698041785
381,arraial do cabo,-22.9661,-42.0278,20.82,81,69,7.6,BR,1698041785
382,belyy yar,53.6039,91.3903,7.94,76,75,2.0,RU,1698041785
383,kumta,14.4167,74.4,32.14,45,77,2.35,IN,1698041785
384,zhangjiajie,29.1294,110.4783,27.44,40,2,0.55,CN,1698041786
385,san antonio de pale,-1.4014,5.6325,26.04,83,89,7.5,GQ,1698041786
386,mbeya,-8.9,33.45,23.77,36,6,2.31,TZ,1698041786
387,sechura,-5.5569,-80.8222,21.15,82,26,5.09,PE,1698041723
388,nasiriyah,31.0521,46.261,29.28,22,53,5.85,IQ,1698041786
389,necochea,-38.5473,-58.7368,13.4,93,100,2.63,AR,1698041596
390,lafayette,30.2335,-92.0668,21.01,95,100,0.0,US,1698041787
391,hirara,24.8,125.2833,28.15,54,40,5.66,JP,1698041787
392,hamilton,39.1834,-84.5333,6.33,91,0,1.54,US,1698041787
393,maslyanino,54.3436,84.2111,4.35,96,100,8.93,RU,1698041788
394,saint marys,30.7305,-81.5465,22.01,82,0,3.09,US,1698041788
395,byron bay,-28.65,153.6167,33.17,69,1,7.46,AU,1698041632
396,sitka,57.0531,-135.33,0.51,49,29,2.55,US,1698041788
397,murzuq,25.9155,13.9184,25.6,17,100,3.35,LY,1698041788
398,duyun,26.2667,107.5167,22.92,62,61,2.35,CN,1698041789
399,pretoria,-25.7449,28.1878,17.77,75,19,4.63,ZA,1698041789
400,antsiranana,-12.2787,49.2917,28.56,52,37,8.15,MG,1698041789
401,auki,-8.7676,160.7034,27.15,85,63,2.0,SB,1698041789
402,fauske,67.2588,15.3918,2.19,59,11,3.36,NO,1698041790
403,constantia,44.1833,28.65,18.38,57,10,3.31,RO,1698041790
404,kavieng,-2.5744,150.7967,28.84,72,97,3.7,PG,1698041790
405,dali,25.7,100.1833,22.18,41,34,2.03,CN,1698041790
406,wiecbork,53.3538,17.4906,9.72,91,84,2.99,PL,1698041791
407,cassilandia,-19.1133,-51.7342,25.84,45,92,1.24,BR,1698041791
408,manakara,-22.1333,48.0167,27.86,65,62,3.7,MG,1698041791
409,pyrzyce,53.1462,14.8926,6.26,95,55,2.88,PL,1698041791
410,saint-pierre,-21.3393,55.4781,26.82,61,0,3.09,RE,1698041792
411,jaguaruna,-28.615,-49.0256,18.62,95,83,1.23,BR,1698041792
412,krasnyy chikoy,50.3643,108.7512,10.66,46,35,2.24,RU,1698041792
413,fale old settlement,-9.3852,-171.2468,28.81,72,27,4.59,TK,1698041792
414,kirensk,57.7853,108.1119,5.47,51,42,4.21,RU,1698041792
415,haiku-pauwela,20.9219,-156.3051,24.03,86,75,5.14,US,1698041793
416,zapata,26.9073,-99.2714,26.06,73,40,5.14,US,1698041793
417,namdrik,5.5994,168.1028,28.94,71,95,1.96,MH,1698041626
418,bubaque,11.2833,-15.8333,28.09,77,93,2.86,GW,1698041793
419,akureyri,65.6835,-18.0878,1.22,97,99,1.13,IS,1698041794
420,ampanihy,-24.7,44.75,26.39,41,50,4.21,MG,1698041794
421,alice springs,-23.7,133.8833,37.75,8,2,4.63,AU,1698041794
422,mili,6.0815,171.735,28.67,74,87,5.28,MH,1698041794
423,menongue,-14.6585,17.691,24.15,50,100,4.21,AO,1698041795
424,ilave,-16.0833,-69.6667,8.31,73,66,3.79,PE,1698041795
425,guercif,34.2257,-3.3536,18.87,76,98,1.63,MA,1698041795
426,chiredzi,-21.05,31.6667,19.08,83,100,3.63,ZW,1698041795
427,el porvenir,13.7617,-87.3458,23.63,91,99,1.67,HN,1698041796
428,verkhnevilyuysk,63.4453,120.3167,0.32,93,100,2.22,RU,1698041539
429,wuhai,39.6647,106.8122,18.36,13,0,7.5,CN,1698041796
430,raton,36.9034,-104.4391,7.34,34,0,2.57,US,1698041796
431,waging am see,47.9333,12.7333,8.58,90,71,1.19,DE,1698041796
432,banjar,-8.19,114.9675,28.14,76,63,1.23,ID,1698041797
433,oster,50.9506,30.8823,13.74,71,25,9.02,UA,1698041797
434,shamva,-17.3116,31.5756,28.72,43,23,1.19,ZW,1698041797
435,cidreira,-30.1811,-50.2056,18.3,96,99,2.94,BR,1698041797
436,kolonia town,6.964,158.206,32.0,70,40,1.54,FM,1698041798
437,altai,46.3722,96.2583,8.93,36,25,6.54,MN,1698041798
438,santa terezinha,-29.9002,-50.0904,18.67,96,95,2.71,BR,1698041798
439,katsuren-haebaru,26.3369,127.8719,28.43,58,75,6.69,JP,1698041798
440,luena,-11.7833,19.9167,23.15,62,92,2.45,AO,1698041799
441,nicoya,10.1483,-85.452,23.91,92,100,0.84,CR,1698041799
442,santiago de cuba,20.0247,-75.8219,26.06,89,20,3.09,CU,1698041799
443,atlantic city,39.3643,-74.4229,10.0,69,0,3.6,US,1698041799
444,sosnovo-ozerskoye,52.5249,111.5418,6.29,23,4,5.06,RU,1698041539
445,katol,21.2667,78.5833,28.89,38,71,3.35,IN,1698041800
446,kailua-kona,19.6406,-155.9956,25.98,84,0,1.54,US,1698041536
447,de pere,44.4489,-88.0604,5.51,92,0,0.0,US,1698041800
448,vanimo,-2.6741,141.3028,29.45,77,70,4.04,PG,1698041800
449,pucon,-39.2822,-71.9543,9.33,96,19,0.44,CL,1698041800
450,karwar,14.8,74.1333,31.11,46,78,1.48,IN,1698041801
451,shumikha,55.2261,63.2961,0.66,60,25,8.1,RU,1698041801
452,dadukou,26.5479,101.7054,25.33,46,59,0.92,CN,1698041801
453,san pedro pochutla,15.7333,-96.4667,22.79,80,97,1.82,MX,1698041658
454,bozkurt,41.9577,34.0109,22.75,52,99,1.74,TR,1698041801
455,prainha,-1.8,-53.48,24.98,85,70,1.47,BR,1698041802
456,mount carmel,38.4109,-87.7614,9.67,73,40,3.15,US,1698041802
457,alesund,62.4723,6.1549,8.08,76,20,3.6,NO,1698041803
458,port lincoln,-34.7333,135.8667,21.22,49,86,9.17,AU,1698041803
459,rio gallegos,-51.6226,-69.2181,3.03,75,0,2.06,AR,1698041803
460,savanna-la-mar,18.219,-78.1332,27.97,88,95,1.79,JM,1698041803
461,chita,52.0333,113.55,8.94,23,21,5.0,RU,1698041661
462,livingston,55.9029,-3.5226,3.27,93,78,1.6,GB,1698041804
463,saint-francois,46.4154,3.9054,9.69,93,75,4.63,FR,1698041804
464,flying fish cove,-10.4217,105.6791,28.82,69,15,4.12,CX,1698041569
465,oyem,1.5995,11.5793,20.82,98,100,0.28,GA,1698041804
466,sindi,20.8,78.8667,30.49,43,90,2.83,IN,1698041804
467,mae hong son,19.3003,97.9685,30.08,66,40,1.54,TH,1698041805
468,pandan,14.0453,124.1694,28.26,76,100,3.05,PH,1698041805
469,itaocara,-21.6692,-42.0761,19.05,91,81,0.71,BR,1698041599
470,chake chake,-5.2459,39.7666,28.07,71,15,3.31,TZ,1698041805
471,paciran,-6.8767,112.3761,31.51,58,89,5.72,ID,1698041805
472,kainantu,-6.2887,145.8655,24.66,45,48,1.26,PG,1698041806
473,tevriz,57.509,72.4042,0.65,74,95,5.19,RU,1698041588
474,vuktyl,63.8567,57.3094,-0.5,72,100,6.33,RU,1698041806
475,didymoteicho,41.3481,26.4961,19.0,71,79,0.42,GR,1698041806
476,corn island,12.1694,-83.0418,27.29,82,100,8.94,NI,1698041807
477,emerald,-23.5333,148.1667,37.97,13,53,2.25,AU,1698041807
478,camrose,53.0168,-112.8353,-2.26,86,99,4.17,CA,1698041807
479,acarau,-2.8856,-40.12,26.07,76,67,7.2,BR,1698041808
480,taupo,-38.6833,176.0833,15.93,55,9,2.44,NZ,1698041808
481,lauro de freitas,-12.8944,-38.3272,26.01,78,40,2.06,BR,1698041808
482,otoka,44.96,16.1792,13.14,91,8,1.2,BA,1698041808
483,new plymouth,-39.0667,174.0833,16.0,79,19,1.8,NZ,1698041808
484,nishinoomote,30.7333,131.0,22.31,49,20,3.09,JP,1698041809
485,sisimiut,66.9395,-53.6735,-4.37,80,98,5.03,GL,1698041809
486,eseka,3.65,10.7667,23.51,99,100,0.24,CM,1698041809
487,taroa,8.7058,171.2275,27.95,75,92,6.87,MH,1698041809
488,sparta,43.9441,-90.8129,9.14,90,75,0.0,US,1698041582
489,amahai,-3.3333,128.9167,28.2,76,37,4.08,ID,1698041810
490,sierra grande,-41.606,-65.3557,8.4,80,68,2.8,AR,1698041810
491,gamay,12.3854,125.2979,29.92,68,86,2.64,PH,1698041810
492,villa huidobro,-34.8383,-64.5869,16.59,65,90,2.13,AR,1698041810
493,malkinia gorna,52.6922,22.0284,11.61,95,99,4.9,PL,1698041810
494,aschau im chiemgau,47.7667,12.3167,9.39,88,72,2.13,DE,1698041811
495,chenaran,36.6455,59.1212,16.08,46,36,1.23,IR,1698041646
496,katsuura,35.1333,140.3,20.51,56,86,3.01,JP,1698041811
497,lachendorf,52.6167,10.25,11.77,97,75,1.03,DE,1698041811
498,waddan,29.1614,16.139,23.93,42,0,2.77,LY,1698041811
499,kyzyl,51.7,94.45,11.12,44,68,2.16,RU,1698041812
500,gadani,25.1185,66.7299,33.12,63,0,3.81,PK,1698041812
501,naantali,60.4674,22.0243,1.29,96,100,1.54,FI,1698041812
502,tamanrasset,22.785,5.5228,19.95,21,0,2.57,DZ,1698041812
503,warrenton,-28.114,24.8475,20.71,36,68,1.73,ZA,1698041813
504,cerritos,33.8583,-118.0648,19.94,88,100,2.06,US,1698041813
505,tommot,58.9564,126.2925,2.1,85,93,4.44,RU,1698041813
506,burabay,53.0838,70.3138,0.11,67,95,8.68,KZ,1698041813
507,shahba,32.8551,36.629,21.79,31,4,3.75,SY,1698041813
508,kone,-21.0595,164.8658,24.68,58,63,4.02,NC,1698041814
509,moncao,42.0789,-8.4808,13.41,95,100,0.62,PT,1698041814
510,qarazhal,48.0078,70.7903,2.0,52,18,3.89,KZ,1698041616
511,sinabang,2.4803,96.3801,27.69,75,95,0.35,ID,1698041814
512,yokadouma,3.5167,15.05,21.58,98,100,0.35,CM,1698041815
513,krasnokamensk,50.0979,118.0369,12.44,35,0,4.43,RU,1698041815
514,kinston,35.2627,-77.5816,11.17,76,0,2.57,US,1698041815
515,chilmari,25.5559,89.6715,27.98,66,99,2.32,BD,1698041815
516,shenjiamen,29.9576,122.298,22.13,66,16,4.41,CN,1698041815
517,rodez,44.5,2.5833,15.82,82,100,11.32,FR,1698041816
518,ilhabela,-23.7781,-45.3581,20.61,91,90,3.18,BR,1698041816
519,sirte,31.2089,16.5887,22.98,63,0,3.42,LY,1698041652
520,undurkhaan,47.3194,110.6556,10.64,38,5,1.85,MN,1698041816
521,breckenridge,32.7557,-98.9023,26.11,53,0,6.17,US,1698041816
522,eagle pass,28.7091,-100.4995,25.47,78,93,7.76,US,1698041713
523,nizhniy odes,63.6445,54.856,-0.6,73,99,5.51,RU,1698041817
524,port douglas,-16.4833,145.4667,25.28,61,1,2.55,AU,1698041817
525,xiuyan,40.2928,123.2744,19.36,51,6,5.5,CN,1698041817
526,totskoye,52.5248,52.7623,4.01,56,100,4.67,RU,1698041817
527,hinna,10.3043,11.4991,25.95,26,90,1.32,NG,1698041818
528,podgornoye,51.735,39.1496,10.12,100,100,3.0,RU,1698041818
529,yuanping,38.7153,112.7575,19.75,28,100,2.41,CN,1698041818
530,korla,41.7597,86.1469,18.01,22,3,6.68,CN,1698041818
531,businga,3.3333,20.8833,23.51,94,66,0.58,CD,1698041819
532,clovis,36.8252,-119.7029,17.59,80,75,5.14,US,1698041800
533,butembo,0.15,29.2833,18.92,85,78,0.93,CD,1698041819
534,springs,-26.25,28.4,16.48,88,63,4.67,ZA,1698041819
535,greenville,35.6127,-77.3663,11.19,84,0,0.45,US,1698041819
536,ocampo,21.65,-101.5,15.57,60,100,2.4,MX,1698041820
537,okhotsk,59.3833,143.3,-2.98,76,31,6.28,RU,1698041820
538,kati,12.7441,-8.0726,21.67,64,94,1.86,ML,1698041820
539,victorica,-36.2151,-65.4359,16.01,79,14,3.31,AR,1698041573
540,niquero,20.0431,-77.5828,25.89,88,99,6.99,CU,1698041820
541,fasa,28.9383,53.6482,24.58,25,0,0.0,IR,1698041821
542,sandnessjoen,66.0217,12.6316,1.06,75,0,0.51,NO,1698041821
543,pitkyaranta,61.5734,31.4792,-0.42,71,100,2.64,RU,1698041591
544,novosergiyevka,52.0934,53.6528,3.35,60,100,5.03,RU,1698041821
545,juneau,58.3019,-134.4197,-1.55,60,75,3.09,US,1698041563
546,scarborough,54.2797,-0.4044,6.62,92,62,2.6,GB,1698041649
547,yarmouth,41.7057,-70.2286,11.09,77,100,8.94,US,1698041822
548,nuku'alofa,-21.1333,-175.2,22.19,73,75,3.09,TO,1698041822
549,ubinskoye,55.3068,79.6802,0.32,87,100,10.05,RU,1698041823
550,gallup,35.5281,-108.7426,6.91,31,0,2.06,US,1698041818
551,bereznik,62.8551,42.7072,-1.92,89,49,2.09,RU,1698041823
552,tambacounda,13.7539,-13.7586,26.9,64,100,2.11,SN,1698041823
553,imbituba,-28.24,-48.6703,18.49,94,86,4.18,BR,1698041582
554,cadale,2.7603,46.3222,27.71,76,22,5.19,SO,1698041824
555,loango,-4.6719,11.8312,25.81,89,100,4.63,CG,1698041824
556,conception bay south,47.4999,-52.9981,8.19,96,100,6.89,CA,1698041824
557,miyoshi,35.0833,137.0667,20.79,40,66,1.96,JP,1698041824
558,ouesso,1.6136,16.0517,22.68,97,99,0.54,CG,1698041825
559,castillos,-34.1667,-53.8333,18.16,99,100,1.68,UY,1698041825
560,horta,38.5333,-28.6333,19.8,80,40,6.17,PT,1698041656
561,whitecourt,54.1502,-115.6855,-5.68,88,100,1.88,CA,1698041825
562,pyinmana,19.7333,96.2167,29.52,73,53,1.39,MM,1698041826
563,gadzhiyevo,69.2551,33.3362,1.47,73,100,8.98,RU,1698041826
564,polyarnyy,69.1989,33.4478,1.57,74,100,8.89,RU,1698041736
565,puerto baquerizo moreno,-0.9,-89.6,23.19,82,86,6.08,EC,1698041559
566,vrutky,49.1133,18.9171,7.47,97,99,0.76,SK,1698041826
567,cabedelo,-6.9811,-34.8339,23.37,80,99,4.92,BR,1698041738
568,fujin,47.26,132.0322,15.12,28,0,6.0,CN,1698041827
569,beledweyne,4.7358,45.2036,28.84,63,18,5.29,SO,1698041827
570,ghadamis,30.1337,9.5007,26.27,22,0,3.54,LY,1698041827
571,namsos,64.4662,11.4957,4.03,81,0,4.12,NO,1698041827
572,macau,22.2006,113.5461,31.59,74,20,3.6,MO,1698041745
573,la foa,-21.7108,165.8276,24.73,59,68,4.42,NC,1698041828
574,hithadhoo,-0.6,73.0833,27.23,69,69,3.8,MV,1698041828
575,dalbandin,28.8947,64.4101,28.32,17,0,1.58,PK,1698041828
576,monmouth,40.3001,-74.1663,10.05,68,0,5.14,US,1698041636
577,joensuu,62.6012,29.7632,-2.73,92,100,2.24,FI,1698041829
578,sargatskoye,55.6101,73.4972,0.43,81,50,8.11,RU,1698041829
579,gisborne,-38.6533,178.0042,12.5,61,1,1.88,NZ,1698041829
580,ellsworth,44.5434,-68.4195,9.18,97,100,2.57,US,1698041829
581,dourados,-22.2211,-54.8056,23.2,45,37,2.95,BR,1698041830
582,budesti,44.2347,26.4658,19.7,55,39,1.84,RO,1698041830
583,aur,8.1499,171.1687,28.13,76,100,6.88,MH,1698041830
584,chernyshevskiy,63.0128,112.4714,-2.63,85,98,4.48,RU,1698041541
585,alekseyevskoye,55.3071,50.1135,2.85,60,100,4.99,RU,1698041830
586,beroroha,-21.6667,45.1667,32.62,30,91,1.26,MG,1698041831
587,changde,29.0464,111.6783,27.97,27,0,1.66,CN,1698041831
588,madison,34.7334,-86.5667,14.3,74,0,3.13,US,1698041831
589,clearlake,38.9582,-122.6264,13.06,94,100,1.05,US,1698041831
590,bikenibeu village,1.3673,173.1241,27.98,89,75,2.06,KI,1698041832
591,mukalla,14.5425,49.1242,32.81,35,92,2.78,YE,1698041832
592,kasane,-17.8167,25.15,24.05,60,40,3.6,BW,1698041832
593,richfield,44.8833,-93.283,11.76,79,100,3.6,US,1698041798
594,usogorsk,63.4106,48.6872,-0.68,79,99,4.2,RU,1698041832
595,taungoo,18.9333,96.4333,29.45,75,100,1.55,MM,1698041240
